time_s,position_rad,torque_Nm
20.88500,3.863,1.200
20.89000,3.863,1.137
20.89500,3.864,1.069
20.90000,3.865,0.996
20.90500,3.866,0.918
20.91000,3.867,0.836
20.91500,3.868,0.751
20.92000,3.869,0.662
20.92500,3.871,0.570
20.93000,3.872,0.475
20.93500,3.873,0.379
20.94000,3.875,0.280
20.94500,3.876,0.181
20.95000,3.878,0.080
20.95500,3.879,-0.021
20.96000,3.881,-0.122
20.96500,3.882,-0.222
20.97000,3.883,-0.321
20.97500,3.885,-0.419
20.98000,3.886,-0.515
20.98500,3.887,-0.609
20.99000,3.889,-0.700
20.99500,3.890,-0.788
21.00000,3.892,-0.872
21.00500,3.893,-0.952
21.01000,3.894,-1.028
21.01500,3.896,-1.100
21.02000,3.897,-1.166
21.02500,3.898,-1.227
21.03000,3.899,-1.282
21.03500,3.900,-1.332
21.04000,3.902,-1.376
21.04500,3.903,-1.413
21.05000,3.904,-1.444
21.05500,3.905,-1.468
21.06000,3.904,-1.485
21.06500,3.902,-1.496
21.07000,3.900,-1.500
21.07500,3.899,-1.497
21.08000,3.899,-1.487
21.08500,3.899,-1.470
21.09000,3.899,-1.447
21.09500,3.899,-1.417
21.10000,3.899,-1.380
21.10500,3.899,-1.337
21.11000,3.899,-1.288
21.11500,3.898,-1.233
21.12000,3.898,-1.173
21.12500,3.897,-1.107
21.13000,3.896,-1.035
21.13500,3.894,-0.959
21.14000,3.893,-0.879
21.14500,3.892,-0.794
21.15000,3.890,-0.706
21.15500,3.889,-0.615
21.16000,3.887,-0.521
21.16500,3.885,-0.424
21.17000,3.883,-0.325
21.17500,3.881,-0.225
21.18000,3.879,-0.124
21.18500,3.877,-0.022
21.19000,3.876,0.080
21.19500,3.874,0.182
21.20000,3.872,0.283
21.20500,3.870,0.382
21.21000,3.869,0.480
21.21500,3.867,0.576
21.22000,3.865,0.669
21.22500,3.863,0.759
21.23000,3.861,0.845
21.23500,3.859,0.928
21.24000,3.858,1.006
21.24500,3.856,1.079
21.25000,3.854,1.148
21.25500,3.852,1.211
21.26000,3.851,1.268
21.26500,3.849,1.320
21.27000,3.848,1.366
21.27500,3.846,1.405
21.28000,3.845,1.437
21.28500,3.844,1.463
21.29000,3.844,1.482
21.29500,3.844,1.495
21.30000,3.844,1.500
21.30500,3.844,1.498
21.31000,3.844,1.489
21.31500,3.844,1.473
21.32000,3.843,1.451
21.32500,3.843,1.421
21.33000,3.843,1.385
21.33500,3.843,1.342
21.34000,3.843,1.293
21.34500,3.843,1.238
21.35000,3.844,1.177
21.35500,3.844,1.111
21.36000,3.845,1.039
21.36500,3.846,0.963
21.37000,3.847,0.882
21.37500,3.848,0.796
21.38000,3.850,0.707
21.38500,3.851,0.615
21.39000,3.852,0.520
21.39500,3.853,0.422
21.40000,3.855,0.322
21.40500,3.856,0.221
21.41000,3.858,0.118
21.41500,3.859,0.015
21.42000,3.861,-0.088
21.42500,3.862,-0.190
21.43000,3.863,-0.292
21.43500,3.865,-0.393
21.44000,3.866,-0.491
21.44500,3.868,-0.587
21.45000,3.869,-0.681
21.45500,3.870,-0.771
21.46000,3.872,-0.858
21.46500,3.873,-0.941
21.47000,3.874,-1.019
21.47500,3.876,-1.092
21.48000,3.877,-1.160
21.48500,3.878,-1.223
21.49000,3.879,-1.280
21.49500,3.881,-1.331
21.50000,3.882,-1.375
21.50500,3.883,-1.413
21.51000,3.884,-1.445
21.51500,3.885,-1.469
21.52000,3.884,-1.487
21.52500,3.882,-1.497
21.53000,3.880,-1.500
21.53500,3.880,-1.496
21.54000,3.880,-1.485
21.54500,3.880,-1.467
21.55000,3.880,-1.441
21.55500,3.881,-1.409
21.56000,3.881,-1.370
21.56500,3.881,-1.325
21.57000,3.881,-1.273
21.57500,3.881,-1.215
21.58000,3.881,-1.152
21.58500,3.880,-1.082
21.59000,3.879,-1.008
21.59500,3.877,-0.928
21.60000,3.876,-0.845
21.60500,3.875,-0.757
21.61000,3.874,-0.665
21.61500,3.872,-0.571
21.62000,3.871,-0.473
21.62500,3.869,-0.373
21.63000,3.868,-0.272
21.63500,3.866,-0.169
21.64000,3.865,-0.065
21.64500,3.863,0.039
21.65000,3.862,0.143
21.65500,3.861,0.247
21.66000,3.859,0.349
21.66500,3.858,0.449
21.67000,3.856,0.547
21.67500,3.855,0.643
21.68000,3.854,0.736
21.68500,3.852,0.825
21.69000,3.850,0.910
21.69500,3.849,0.991
21.70000,3.847,1.067
21.70500,3.846,1.137
21.71000,3.845,1.203
21.71500,3.843,1.262
21.72000,3.842,1.315
21.72500,3.841,1.362
21.73000,3.840,1.403
21.73500,3.840,1.436
21.74000,3.840,1.463
21.74500,3.839,1.483
21.75000,3.839,1.495
21.75500,3.839,1.500
21.76000,3.840,1.498
21.76500,3.840,1.488
21.77000,3.840,1.471
21.77500,3.840,1.447
21.78000,3.840,1.416
21.78500,3.840,1.378
21.79000,3.840,1.333
21.79500,3.840,1.282
21.80000,3.841,1.225
21.80500,3.842,1.161
21.81000,3.843,1.092
21.81500,3.844,1.018
21.82000,3.845,0.938
21.82500,3.846,0.854
21.83000,3.848,0.765
21.83500,3.849,0.673
21.84000,3.851,0.578
21.84500,3.852,0.480
21.85000,3.853,0.379
21.85500,3.855,0.276
21.86000,3.856,0.172
21.86500,3.858,0.068
21.87000,3.859,-0.037
21.87500,3.861,-0.142
21.88000,3.862,-0.247
21.88500,3.864,-0.350
21.89000,3.865,-0.451
21.89500,3.867,-0.551
21.90000,3.868,-0.647
21.90500,3.870,-0.740
21.91000,3.871,-0.830
21.91500,3.873,-0.916
21.92000,3.874,-0.997
21.92500,3.876,-1.073
21.93000,3.877,-1.144
21.93500,3.879,-1.210
21.94000,3.880,-1.269
21.94500,3.881,-1.322
21.95000,3.883,-1.369
21.95500,3.884,-1.408
21.96000,3.885,-1.441
21.96500,3.886,-1.467
21.97000,3.885,-1.485
21.97500,3.882,-1.496
21.98000,3.881,-1.500
21.98500,3.881,-1.496
21.99000,3.881,-1.485
21.99500,3.881,-1.466
22.00000,3.882,-1.440
22.00500,3.882,-1.407
22.01000,3.883,-1.367
22.01500,3.884,-1.320
22.02000,3.884,-1.267
22.02500,3.884,-1.207
22.03000,3.883,-1.141
22.03500,3.882,-1.070
22.04000,3.881,-0.993
22.04500,3.879,-0.911
22.05000,3.878,-0.825
22.05500,3.877,-0.734
22.06000,3.876,-0.640
22.06500,3.875,-0.542
22.07000,3.874,-0.442
22.07500,3.873,-0.340
22.08000,3.871,-0.235
22.08500,3.869,-0.130
22.09000,3.868,-0.024
22.09500,3.866,0.082
22.10000,3.865,0.188
22.10500,3.863,0.293
22.11000,3.862,0.396
22.11500,3.861,0.498
22.12000,3.860,0.597
22.12500,3.859,0.693
22.13000,3.857,0.785
22.13500,3.856,0.874
22.14000,3.854,0.958
22.14500,3.853,1.037
22.15000,3.851,1.112
22.15500,3.850,1.180
22.16000,3.848,1.243
22.16500,3.847,1.299
22.17000,3.846,1.349
22.17500,3.845,1.392
22.18000,3.844,1.429
22.18500,3.844,1.457
22.19000,3.844,1.479
22.19500,3.844,1.493
22.20000,3.844,1.500
22.20500,3.844,1.498
22.21000,3.844,1.490
22.21500,3.844,1.474
22.22000,3.844,1.450
22.22500,3.844,1.419
22.23000,3.844,1.381
22.23500,3.844,1.335
22.24000,3.844,1.283
22.24500,3.845,1.225
22.25000,3.845,1.160
22.25500,3.846,1.089
22.26000,3.848,1.013
22.26500,3.849,0.932
22.27000,3.850,0.845
22.27500,3.851,0.755
22.28000,3.853,0.661
22.28500,3.854,0.563
22.29000,3.855,0.462
22.29500,3.856,0.359
22.30000,3.858,0.254
22.30500,3.859,0.148
22.31000,3.860,0.041
22.31500,3.861,-0.066
22.32000,3.863,-0.173
22.32500,3.864,-0.279
22.33000,3.865,-0.384
22.33500,3.867,-0.486
22.34000,3.868,-0.587
22.34500,3.869,-0.684
22.35000,3.871,-0.777
22.35500,3.872,-0.867
22.36000,3.873,-0.953
22.36500,3.874,-1.033
22.37000,3.875,-1.108
22.37500,3.876,-1.178
22.38000,3.878,-1.241
22.38500,3.879,-1.298
22.39000,3.880,-1.349
22.39500,3.881,-1.392
22.40000,3.882,-1.429
22.40500,3.883,-1.458
22.41000,3.884,-1.479
22.41500,3.884,-1.493
22.42000,3.882,-1.500
22.42500,3.879,-1.498
22.43000,3.879,-1.489
22.43500,3.879,-1.472
22.44000,3.879,-1.447
22.44500,3.879,-1.415
22.45000,3.879,-1.376
22.45500,3.880,-1.330
22.46000,3.880,-1.276
22.46500,3.880,-1.216
22.47000,3.880,-1.150
22.47500,3.879,-1.078
22.48000,3.879,-1.000
22.48500,3.877,-0.917
22.49000,3.876,-0.829
22.49500,3.874,-0.737
22.50000,3.873,-0.641
22.50500,3.872,-0.542
22.51000,3.871,-0.440
22.51500,3.869,-0.335
22.52000,3.868,-0.229
22.52500,3.867,-0.122
22.53000,3.865,-0.014
22.53500,3.863,0.094
22.54000,3.862,0.202
22.54500,3.860,0.309
22.55000,3.859,0.414
22.55500,3.858,0.517
22.56000,3.856,0.617
22.56500,3.855,0.714
22.57000,3.853,0.808
22.57500,3.852,0.897
22.58000,3.850,0.981
22.58500,3.849,1.061
22.59000,3.847,1.135
22.59500,3.846,1.203
22.60000,3.845,1.264
22.60500,3.843,1.319
22.61000,3.842,1.367
22.61500,3.841,1.408
22.62000,3.840,1.442
22.62500,3.840,1.468
22.63000,3.840,1.487
22.63500,3.840,1.497
22.64000,3.840,1.500
22.64500,3.840,1.495
22.65000,3.840,1.482
22.65500,3.840,1.461
22.66000,3.840,1.432
22.66500,3.840,1.396
22.67000,3.841,1.353
22.67500,3.841,1.303
22.68000,3.841,1.245
22.68500,3.842,1.181
22.69000,3.843,1.111
22.69500,3.844,1.035
22.70000,3.845,0.953
22.70500,3.846,0.867
22.71000,3.848,0.775
22.71500,3.850,0.680
22.72000,3.851,0.581
22.72500,3.853,0.479
22.73000,3.854,0.375
22.73500,3.856,0.268
22.74000,3.857,0.160
22.74500,3.859,0.051
22.75000,3.860,-0.058
22.75500,3.862,-0.167
22.76000,3.863,-0.275
22.76500,3.865,-0.382
22.77000,3.867,-0.486
22.77500,3.868,-0.588
22.78000,3.870,-0.687
22.78500,3.871,-0.783
22.79000,3.873,-0.874
22.79500,3.874,-0.960
22.80000,3.876,-1.042
22.80500,3.877,-1.118
22.81000,3.879,-1.188
22.81500,3.880,-1.251
22.82000,3.882,-1.308
22.82500,3.883,-1.358
22.83000,3.884,-1.401
22.83500,3.886,-1.437
22.84000,3.886,-1.464
22.84500,3.885,-1.484
22.85000,3.883,-1.496
22.85500,3.882,-1.500
22.86000,3.882,-1.496
22.86500,3.882,-1.484
22.87000,3.882,-1.464
22.87500,3.883,-1.436
22.88000,3.884,-1.400
22.88500,3.884,-1.357
22.89000,3.885,-1.307
22.89500,3.885,-1.249
22.90000,3.884,-1.185
22.90500,3.884,-1.115
22.91000,3.883,-1.038
22.91500,3.882,-0.956
22.92000,3.881,-0.869
22.92500,3.879,-0.777
22.93000,3.878,-0.681
22.93500,3.878,-0.581
22.94000,3.876,-0.478
22.94500,3.875,-0.372
22.95000,3.874,-0.265
22.95500,3.873,-0.156
22.96000,3.871,-0.046
22.96500,3.870,0.064
22.97000,3.868,0.174
22.97500,3.867,0.283
22.98000,3.866,0.391
22.98500,3.864,0.496
22.99000,3.863,0.599
22.99500,3.862,0.698
23.00000,3.861,0.794
23.00500,3.859,0.885
23.01000,3.858,0.972
23.01500,3.857,1.053
23.02000,3.856,1.129
23.02500,3.854,1.199
23.03000,3.853,1.262
23.03500,3.851,1.318
23.04000,3.850,1.367
23.04500,3.850,1.409
23.05000,3.849,1.443
23.05500,3.848,1.469
23.06000,3.848,1.488
23.06500,3.848,1.498
23.07000,3.848,1.500
23.07500,3.848,1.494
23.08000,3.849,1.479
23.08500,3.849,1.457
23.09000,3.849,1.427
23.09500,3.849,1.389
23.10000,3.849,1.343
23.10500,3.849,1.290
23.11000,3.849,1.230
23.11500,3.850,1.163
23.12000,3.850,1.090
23.12500,3.851,1.011
23.13000,3.852,0.926
23.13500,3.853,0.836
23.14000,3.855,0.742
23.14500,3.856,0.643
23.15000,3.858,0.541
23.15500,3.859,0.436
23.16000,3.860,0.329
23.16500,3.861,0.220
23.17000,3.863,0.109
23.17500,3.864,-0.002
23.18000,3.866,-0.113
23.18500,3.867,-0.223
23.19000,3.868,-0.333
23.19500,3.870,-0.440
23.20000,3.872,-0.545
23.20500,3.873,-0.647
23.21000,3.874,-0.746
23.21500,3.876,-0.840
23.22000,3.877,-0.930
23.22500,3.878,-1.015
23.23000,3.880,-1.094
23.23500,3.881,-1.167
23.24000,3.883,-1.234
23.24500,3.884,-1.294
23.25000,3.885,-1.347
23.25500,3.886,-1.392
23.26000,3.887,-1.430
23.26500,3.889,-1.460
23.27000,3.890,-1.481
23.27500,3.891,-1.495
23.28000,3.891,-1.500
23.28500,3.888,-1.497
23.29000,3.885,-1.485
23.29500,3.885,-1.466
23.30000,3.885,-1.438
23.30500,3.885,-1.402
23.31000,3.886,-1.359
23.31500,3.886,-1.308
23.32000,3.887,-1.249
23.32500,3.887,-1.184
23.33000,3.887,-1.112
23.33500,3.887,-1.034
23.34000,3.887,-0.950
23.34500,3.886,-0.861
23.35000,3.884,-0.767
23.35500,3.883,-0.669
23.36000,3.882,-0.566
23.36500,3.881,-0.461
23.37000,3.879,-0.353
23.37500,3.878,-0.244
23.38000,3.877,-0.132
23.38500,3.875,-0.020
23.39000,3.874,0.092
23.39500,3.872,0.203
23.40000,3.871,0.314
23.40500,3.869,0.423
23.41000,3.868,0.529
23.41500,3.866,0.633
23.42000,3.864,0.732
23.42500,3.863,0.828
23.43000,3.862,0.920
23.43500,3.861,1.006
23.44000,3.859,1.086
23.44500,3.858,1.161
23.45000,3.856,1.229
23.45500,3.855,1.290
23.46000,3.854,1.343
23.46500,3.853,1.390
23.47000,3.851,1.428
23.47500,3.851,1.458
23.48000,3.851,1.481
23.48500,3.851,1.494
23.49000,3.851,1.500
23.49500,3.851,1.497
23.50000,3.851,1.485
23.50500,3.851,1.466
23.51000,3.851,1.438
23.51500,3.851,1.401
23.52000,3.851,1.357
23.52500,3.852,1.305
23.53000,3.852,1.246
23.53500,3.853,1.180
23.54000,3.853,1.107
23.54500,3.854,1.028
23.55000,3.855,0.942
23.55500,3.856,0.852
23.56000,3.858,0.757
23.56500,3.859,0.657
23.57000,3.861,0.554
23.57500,3.862,0.447
23.58000,3.863,0.338
23.58500,3.865,0.227
23.59000,3.866,0.115
23.59500,3.868,0.002
23.60000,3.869,-0.111
23.60500,3.871,-0.224
23.61000,3.873,-0.335
23.61500,3.874,-0.444
23.62000,3.876,-0.551
23.62500,3.877,-0.654
23.63000,3.878,-0.754
23.63500,3.880,-0.850
23.64000,3.882,-0.941
23.64500,3.883,-1.026
23.65000,3.884,-1.106
23.65500,3.886,-1.179
23.66000,3.887,-1.246
23.66500,3.889,-1.306
23.67000,3.890,-1.358
23.67500,3.891,-1.402
23.68000,3.892,-1.438
23.68500,3.894,-1.466
23.69000,3.894,-1.486
23.69500,3.893,-1.497
23.70000,3.891,-1.500
23.70500,3.889,-1.494
23.71000,3.889,-1.479
23.71500,3.889,-1.456
23.72000,3.889,-1.425
23.72500,3.890,-1.385
23.73000,3.891,-1.338
23.73500,3.891,-1.282
23.74000,3.891,-1.220
23.74500,3.892,-1.150
23.75000,3.891,-1.074
23.75500,3.891,-0.991
23.76000,3.890,-0.903
23.76500,3.889,-0.809
23.77000,3.887,-0.711
23.77500,3.886,-0.609
23.78000,3.885,-0.503
23.78500,3.884,-0.394
23.79000,3.882,-0.283
23.79500,3.881,-0.171
23.80000,3.879,-0.057
23.80500,3.878,0.057
23.81000,3.877,0.171
23.81500,3.875,0.284
23.82000,3.873,0.395
23.82500,3.873,0.504
23.83000,3.871,0.610
23.83500,3.869,0.712
23.84000,3.868,0.810
23.84500,3.867,0.904
23.85000,3.865,0.993
23.85500,3.864,1.075
23.86000,3.862,1.152
23.86500,3.861,1.222
23.87000,3.859,1.284
23.87500,3.858,1.340
23.88000,3.857,1.387
23.88500,3.856,1.427
23.89000,3.855,1.458
23.89500,3.855,1.481
23.90000,3.855,1.495
23.90500,3.855,1.500
23.91000,3.855,1.497
23.91500,3.855,1.484
23.92000,3.855,1.464
23.92500,3.855,1.434
23.93000,3.855,1.397
23.93500,3.855,1.351
23.94000,3.855,1.297
23.94500,3.856,1.236
23.95000,3.856,1.167
23.95500,3.857,1.091
23.96000,3.857,1.010
23.96500,3.859,0.922
23.97000,3.859,0.829
23.97500,3.861,0.731
23.98000,3.862,0.628
23.98500,3.864,0.522
23.99000,3.865,0.413
23.99500,3.866,0.301
24.00000,3.868,0.188
24.00500,3.869,0.073
24.01000,3.871,-0.041
24.01500,3.872,-0.156
24.02000,3.873,-0.270
24.02500,3.875,-0.382
24.03000,3.876,-0.493
24.03500,3.878,-0.600
24.04000,3.879,-0.703
24.04500,3.881,-0.803
24.05000,3.882,-0.898
24.05500,3.883,-0.987
24.06000,3.884,-1.071
24.06500,3.886,-1.149
24.07000,3.887,-1.219
24.07500,3.888,-1.283
24.08000,3.890,-1.339
24.08500,3.891,-1.387
24.09000,3.892,-1.427
24.09500,3.893,-1.458
24.10000,3.894,-1.481
24.10500,3.896,-1.495
24.11000,3.896,-1.500
24.11500,3.894,-1.496
24.12000,3.891,-1.484
24.12500,3.890,-1.462
24.13000,3.890,-1.432
24.13500,3.890,-1.394
24.14000,3.890,-1.347
24.14500,3.891,-1.292
24.15000,3.891,-1.229
24.15500,3.891,-1.160
24.16000,3.892,-1.083
24.16500,3.892,-0.999
24.17000,3.892,-0.910
24.17500,3.891,-0.816
24.18000,3.890,-0.716
24.18500,3.889,-0.612
24.19000,3.887,-0.505
24.19500,3.886,-0.394
24.20000,3.885,-0.281
24.20500,3.883,-0.167
24.21000,3.882,-0.051
24.21500,3.881,0.065
24.22000,3.879,0.180
24.22500,3.878,0.295
24.23000,3.876,0.407
24.23500,3.874,0.518
24.24000,3.873,0.625
24.24500,3.872,0.729
24.25000,3.871,0.828
24.25500,3.869,0.922
24.26000,3.868,1.011
24.26500,3.867,1.094
24.27000,3.866,1.170
24.27500,3.864,1.239
24.28000,3.863,1.301
24.28500,3.861,1.355
24.29000,3.860,1.400
24.29500,3.859,1.438
24.30000,3.858,1.467
24.30500,3.858,1.487
24.31000,3.858,1.498
24.31500,3.858,1.500
24.32000,3.858,1.493
24.32500,3.859,1.477
24.33000,3.859,1.452
24.33500,3.859,1.418
24.34000,3.859,1.376
24.34500,3.859,1.325
24.35000,3.859,1.267
24.35500,3.859,1.200
24.36000,3.859,1.127
24.36500,3.859,1.047
24.37000,3.860,0.960
24.37500,3.861,0.867
24.38000,3.863,0.770
24.38500,3.863,0.667
24.39000,3.864,0.561
24.39500,3.866,0.451
24.40000,3.867,0.338
24.40500,3.868,0.224
24.41000,3.869,0.107
24.41500,3.871,-0.009
24.42000,3.872,-0.126
24.42500,3.873,-0.242
24.43000,3.874,-0.357
24.43500,3.876,-0.469
24.44000,3.877,-0.579
24.44500,3.878,-0.685
24.45000,3.879,-0.787
24.45500,3.881,-0.884
24.46000,3.882,-0.976
24.46500,3.883,-1.062
24.47000,3.884,-1.141
24.47500,3.885,-1.214
24.48000,3.886,-1.279
24.48500,3.887,-1.336
24.49000,3.889,-1.385
24.49500,3.890,-1.426
24.50000,3.891,-1.458
24.50500,3.892,-1.481
24.51000,3.892,-1.495
24.51500,3.891,-1.500
24.52000,3.888,-1.496
24.52500,3.886,-1.482
24.53000,3.886,-1.460
24.53500,3.886,-1.428
24.54000,3.886,-1.388
24.54500,3.886,-1.340
24.55000,3.886,-1.283
24.55500,3.887,-1.218
24.56000,3.886,-1.146
24.56500,3.886,-1.066
24.57000,3.886,-0.980
24.57500,3.886,-0.888
24.58000,3.884,-0.791
24.58500,3.883,-0.689
24.59000,3.881,-0.582
24.59500,3.880,-0.472
24.60000,3.879,-0.359
24.60500,3.877,-0.244
24.61000,3.876,-0.127
24.61500,3.874,-0.009
24.62000,3.873,0.109
24.62500,3.871,0.226
24.63000,3.869,0.341
24.63500,3.868,0.455
24.64000,3.866,0.566
24.64500,3.864,0.673
24.65000,3.863,0.777
24.65500,3.861,0.875
24.66000,3.860,0.968
24.66500,3.859,1.055
24.67000,3.857,1.136
24.67500,3.856,1.209
24.68000,3.854,1.275
24.68500,3.853,1.333
24.69000,3.851,1.383
24.69500,3.850,1.425
24.70000,3.849,1.457
24.70500,3.849,1.481
24.71000,3.848,1.495
24.71500,3.848,1.500
24.72000,3.848,1.496
24.72500,3.849,1.482
24.73000,3.849,1.459
24.73500,3.849,1.427
24.74000,3.849,1.387
24.74500,3.849,1.337
24.75000,3.849,1.279
24.75500,3.849,1.214
24.76000,3.849,1.140
24.76500,3.849,1.060
24.77000,3.850,0.973
24.77500,3.851,0.880
24.78000,3.852,0.781
24.78500,3.853,0.677
24.79000,3.854,0.569
24.79500,3.855,0.458
24.80000,3.856,0.344
24.80500,3.858,0.227
24.81000,3.859,0.109
24.81500,3.860,-0.009
24.82000,3.862,-0.128
24.82500,3.863,-0.246
24.83000,3.864,-0.362
24.83500,3.866,-0.476
24.84000,3.867,-0.587
24.84500,3.869,-0.694
24.85000,3.870,-0.798
24.85500,3.871,-0.896
24.86000,3.872,-0.988
24.86500,3.874,-1.074
24.87000,3.875,-1.154
24.87500,3.876,-1.226
24.88000,3.877,-1.291
24.88500,3.878,-1.347
24.89000,3.879,-1.395
24.89500,3.881,-1.435
24.90000,3.882,-1.465
24.90500,3.883,-1.486
24.91000,3.884,-1.497
24.91500,3.883,-1.500
24.92000,3.880,-1.492
24.92500,3.878,-1.476
24.93000,3.877,-1.450
24.93500,3.877,-1.414
24.94000,3.877,-1.370
24.94500,3.877,-1.317
24.95000,3.877,-1.256
24.95500,3.878,-1.187
24.96000,3.878,-1.111
24.96500,3.878,-1.027
24.97000,3.878,-0.937
24.97500,3.878,-0.840
24.98000,3.876,-0.739
24.98500,3.875,-0.633
24.99000,3.873,-0.522
24.99500,3.872,-0.409
25.00000,3.870,-0.293
25.00500,3.869,-0.174
25.01000,3.867,-0.055
25.01500,3.866,0.064
25.02000,3.864,0.184
25.02500,3.863,0.302
25.03000,3.861,0.418
25.03500,3.859,0.531
25.04000,3.858,0.642
25.04500,3.856,0.748
25.05000,3.855,0.849
25.05500,3.853,0.945
25.06000,3.852,1.035
25.06500,3.850,1.118
25.07000,3.849,1.195
25.07500,3.848,1.263
25.08000,3.846,1.324
25.08500,3.845,1.376
25.09000,3.843,1.419
25.09500,3.842,1.453
25.10000,3.841,1.478
25.10500,3.841,1.494
25.11000,3.841,1.500
25.11500,3.841,1.496
25.12000,3.841,1.483
25.12500,3.841,1.460
25.13000,3.841,1.428
25.13500,3.841,1.387
25.14000,3.841,1.337
25.14500,3.841,1.278
25.15000,3.841,1.211
25.15500,3.842,1.136
25.16000,3.842,1.054
25.16500,3.843,0.965
25.17000,3.843,0.870
25.17500,3.844,0.769
25.18000,3.846,0.663
25.18500,3.847,0.553
25.19000,3.848,0.440
25.19500,3.850,0.323
25.20000,3.851,0.205
25.20500,3.853,0.085
25.21000,3.854,-0.036
25.21500,3.855,-0.156
25.22000,3.857,-0.275
25.22500,3.859,-0.393
25.23000,3.860,-0.508
25.23500,3.862,-0.619
25.24000,3.863,-0.727
25.24500,3.865,-0.830
25.25000,3.866,-0.928
25.25500,3.868,-1.020
25.26000,3.869,-1.105
25.26500,3.871,-1.183
25.27000,3.872,-1.253
25.27500,3.873,-1.316
25.28000,3.875,-1.369
25.28500,3.876,-1.414
25.29000,3.878,-1.450
25.29500,3.879,-1.476
25.30000,3.880,-1.493
25.30500,3.882,-1.500
25.31000,3.882,-1.497
25.31500,3.881,-1.485
25.32000,3.878,-1.462
25.32500,3.876,-1.431
25.33000,3.876,-1.390
25.33500,3.876,-1.340
25.34000,3.876,-1.281
25.34500,3.877,-1.214
25.35000,3.877,-1.138
25.35500,3.878,-1.056
25.36000,3.879,-0.966
25.36500,3.879,-0.871
25.37000,3.879,-0.769
25.37500,3.879,-0.663
25.38000,3.878,-0.552
25.38500,3.876,-0.437
25.39000,3.875,-0.320
25.39500,3.874,-0.200
25.40000,3.873,-0.080
25.40500,3.872,0.042
25.41000,3.870,0.163
25.41500,3.869,0.283
25.42000,3.868,0.401
25.42500,3.867,0.517
25.43000,3.866,0.629
25.43500,3.864,0.737
25.44000,3.863,0.841
25.44500,3.862,0.939
25.45000,3.861,1.030
25.45500,3.859,1.115
25.46000,3.859,1.193
25.46500,3.858,1.263
25.47000,3.857,1.324
25.47500,3.856,1.377
25.48000,3.855,1.421
25.48500,3.853,1.455
25.49000,3.853,1.480
25.49500,3.853,1.495
25.50000,3.853,1.500
25.50500,3.853,1.495
25.51000,3.853,1.481
25.51500,3.854,1.456
25.52000,3.855,1.422
25.52500,3.855,1.379
25.53000,3.855,1.326
25.53500,3.855,1.265
25.54000,3.855,1.195
25.54500,3.855,1.118
25.55000,3.856,1.033
25.55500,3.856,0.941
25.56000,3.857,0.843
25.56500,3.859,0.739
25.57000,3.860,0.630
25.57500,3.861,0.518
25.58000,3.863,0.401
25.58500,3.864,0.282
25.59000,3.865,0.161
25.59500,3.866,0.039
25.60000,3.868,-0.083
25.60500,3.869,-0.205
25.61000,3.871,-0.325
25.61500,3.873,-0.443
25.62000,3.874,-0.559
25.62500,3.875,-0.670
25.63000,3.877,-0.778
25.63500,3.878,-0.880
25.64000,3.880,-0.976
25.64500,3.881,-1.065
25.65000,3.883,-1.148
25.65500,3.884,-1.223
25.66000,3.885,-1.290
25.66500,3.886,-1.348
25.67000,3.888,-1.397
25.67500,3.889,-1.437
25.68000,3.891,-1.467
25.68500,3.892,-1.488
25.69000,3.893,-1.498
25.69500,3.893,-1.499
25.70000,3.891,-1.489
25.70500,3.889,-1.470
25.71000,3.887,-1.441
25.71500,3.887,-1.402
25.72000,3.887,-1.353
25.72500,3.887,-1.296
25.73000,3.887,-1.229
25.73500,3.888,-1.155
25.74000,3.889,-1.073
25.74500,3.889,-0.983
25.75000,3.889,-0.887
25.75500,3.889,-0.785
25.76000,3.889,-0.678
25.76500,3.887,-0.566
25.77000,3.886,-0.450
25.77500,3.884,-0.331
25.78000,3.883,-0.210
25.78500,3.882,-0.087
25.79000,3.881,0.036
25.79500,3.879,0.159
25.80000,3.878,0.281
25.80500,3.876,0.401
25.81000,3.875,0.518
25.81500,3.874,0.632
25.82000,3.872,0.741
25.82500,3.871,0.846
25.83000,3.869,0.945
25.83500,3.868,1.037
25.84000,3.866,1.123
25.84500,3.865,1.201
25.85000,3.864,1.271
25.85500,3.863,1.332
25.86000,3.861,1.384
25.86500,3.860,1.427
25.87000,3.859,1.460
25.87500,3.858,1.484
25.88000,3.858,1.497
25.88500,3.858,1.500
25.89000,3.858,1.493
25.89500,3.858,1.475
25.90000,3.859,1.448
25.90500,3.859,1.411
25.91000,3.859,1.364
25.91500,3.859,1.308
25.92000,3.859,1.243
25.92500,3.859,1.170
25.93000,3.859,1.088
25.93500,3.859,0.999
25.94000,3.859,0.904
25.94500,3.860,0.802
25.95000,3.861,0.695
25.95500,3.862,0.582
25.96000,3.863,0.466
25.96500,3.864,0.347
25.97000,3.865,0.225
25.97500,3.867,0.102
25.98000,3.868,-0.022
25.98500,3.869,-0.146
25.99000,3.870,-0.269
25.99500,3.871,-0.390
26.00000,3.873,-0.508
26.00500,3.874,-0.623
26.01000,3.875,-0.734
26.01500,3.876,-0.840
26.02000,3.878,-0.940
26.02500,3.879,-1.033
26.03000,3.880,-1.120
26.03500,3.881,-1.198
26.04000,3.882,-1.269
26.04500,3.883,-1.331
26.05000,3.884,-1.384
26.05500,3.885,-1.427
